# Wind Data Export
# Region: Outer Banks, NC
# Date: 2024-01-08 to 2024-01-09
# Resolution: 0.025 degrees
# Bounds: (34.5, -76.5) to (36.5, -75.3)
# Valid Points: 3969/3969
# Units: mph
# Source: demo_data
#
latitude,longitude,peak_wind_speed,avg_wind_speed,peak_gust,peak_direction,observation_count
34.75,-76.1,19.1,14.4,28.2,210.0,48
34.75,-76.075,19.1,14.4,28.2,210.0,48
34.75,-76.05,19.1,14.4,28.2,210.0,48
34.75,-76.025,19.1,14.4,28.1,210.0,48
34.75,-76.0,19.0,14.4,28.1,210.0,48
34.75,-75.975,19.0,14.3,28.0,210.0,48
34.75,-75.95,19.0,14.3,28.0,210.0,48
34.75,-75.925,18.9,14.3,28.0,210.0,48
34.75,-75.9,18.9,14.3,27.9,210.0,48
34.75,-75.875,18.9,14.3,27.9,210.0,48
34.75,-75.85,18.9,14.3,27.9,210.0,48
34.75,-75.825,18.9,14.2,27.8,210.0,48
34.75,-75.8,18.8,14.2,27.8,210.0,48
34.75,-75.775,18.8,14.2,27.8,210.0,48
34.75,-75.75,18.8,14.2,27.8,210.0,48
34.75,-75.725,18.8,14.2,27.7,210.0,48
34.75,-75.7,18.8,14.2,27.7,210.0,48
34.75,-75.675,18.8,14.2,27.7,210.0,48
34.75,-75.65,18.7,14.1,27.6,210.0,48
34.75,-75.625,18.7,14.1,27.6,210.0,48
34.75,-75.6,18.7,14.1,27.5,210.0,48
34.75,-75.575,18.6,14.1,27.5,210.0,48
34.75,-75.55,18.6,14.0,27.4,210.0,48
34.75,-75.525,18.5,14.0,27.3,210.0,48
34.75,-75.5,18.4,13.9,27.2,210.0,48
34.75,-75.475,18.3,13.8,27.1,210.0,48
34.75,-75.45,18.2,13.8,26.9,210.0,48
34.75,-75.425,18.1,13.7,26.7,210.0,48
34.75,-75.4,18.0,13.6,26.5,210.0,48
34.75,-75.375,17.8,13.4,26.3,210.0,48
34.75,-75.35,17.7,13.3,26.1,210.0,48
34.75,-75.325,17.5,13.2,25.8,210.0,48
34.75,-75.3,17.3,13.0,25.5,210.0,48
34.775,-76.5,18.4,13.9,27.1,210.0,48
34.775,-76.475,18.5,14.0,27.3,210.0,48
34.775,-76.45,18.6,14.0,27.5,210.0,48
34.775,-76.425,18.7,14.1,27.6,210.0,48
34.775,-76.4,18.8,14.2,27.8,210.0,48
34.775,-76.375,18.9,14.3,27.9,210.0,48
34.775,-76.35,19.0,14.3,28.0,210.0,48
34.775,-76.325,19.0,14.4,28.1,210.0,48
34.775,-76.3,19.1,14.4,28.1,210.0,48
34.775,-76.275,19.1,14.4,28.2,210.0,48
34.775,-76.25,19.1,14.4,28.2,210.0,48
34.775,-76.225,19.1,14.5,28.3,210.0,48
34.775,-76.2,19.1,14.5,28.3,210.0,48
34.775,-76.175,19.1,14.5,28.3,210.0,48
34.775,-76.15,19.1,14.4,28.2,210.0,48
34.775,-76.125,19.1,14.4,28.2,210.0,48
34.775,-76.1,19.1,14.4,28.2,210.0,48
34.775,-76.075,19.1,14.4,28.1,210.0,48
34.775,-76.05,19.0,14.4,28.1,210.0,48
34.775,-76.025,19.0,14.4,28.1,210.0,48
34.775,-76.0,19.0,14.3,28.0,210.0,48
34.775,-75.975,18.9,14.3,28.0,210.0,48
34.775,-75.95,18.9,14.3,27.9,210.0,48
34.775,-75.925,18.9,14.3,27.9,210.0,48
34.775,-75.9,18.9,14.2,27.9,210.0,48
34.775,-75.875,18.8,14.2,27.8,210.0,48
34.775,-75.85,18.8,14.2,27.8,210.0,48
34.775,-75.825,18.8,14.2,27.8,210.0,48
34.775,-75.8,18.8,14.2,27.7,210.0,48
34.775,-75.775,18.8,14.2,27.7,210.0,48
34.775,-75.75,18.8,14.2,27.7,210.0,48
34.775,-75.725,18.7,14.1,27.7,210.0,48
34.775,-75.7,18.7,14.1,27.6,210.0,48
34.775,-75.675,18.7,14.1,27.6,210.0,48
34.775,-75.65,18.7,14.1,27.5,210.0,48
34.775,-75.625,18.6,14.1,27.5,210.0,48
34.775,-75.6,18.6,14.0,27.4,210.0,48
34.775,-75.575,18.5,14.0,27.3,210.0,48
34.775,-75.55,18.4,13.9,27.2,210.0,48
34.775,-75.525,18.4,13.9,27.1,210.0,48
34.775,-75.5,18.3,13.8,27.0,210.0,48
34.775,-75.475,18.2,13.7,26.8,210.0,48
34.775,-75.45,18.1,13.6,26.6,210.0,48
34.775,-75.425,17.9,13.5,26.4,210.0,48
34.775,-75.4,17.8,13.4,26.2,210.0,48
34.775,-75.375,17.6,13.3,26.0,210.0,48
34.775,-75.35,17.4,13.2,25.7,210.0,48
34.775,-75.325,17.2,13.0,25.4,210.0,48
34.775,-75.3,17.0,12.8,25.1,210.0,48
34.8,-76.5,18.5,14.0,27.3,210.0,48
34.8,-76.475,18.6,14.0,27.5,210.0,48
34.8,-76.45,18.7,14.1,27.6,210.0,48
34.8,-76.425,18.8,14.2,27.8,210.0,48
34.8,-76.4,18.9,14.3,27.9,210.0,48
34.8,-76.375,19.0,14.3,28.0,210.0,48
34.8,-76.35,19.0,14.4,28.1,210.0,48
34.8,-76.325,19.1,14.4,28.1,210.0,48
34.8,-76.3,19.1,14.4,28.2,210.0,48
34.8,-76.275,19.1,14.4,28.2,210.0,48
34.8,-76.25,19.1,14.4,28.2,210.0,48
34.8,-76.225,19.1,14.4,28.2,210.0,48
34.8,-76.2,19.1,14.4,28.2,210.0,48
34.8,-76.175,19.1,14.4,28.2,210.0,48
34.8,-76.15,19.1,14.4,28.2,210.0,48
34.8,-76.125,19.1,14.4,28.2,210.0,48
34.8,-76.1,19.1,14.4,28.1,210.0,48
34.8,-76.075,19.0,14.4,28.1,210.0,48
34.8,-76.05,19.0,14.3,28.0,210.0,48
34.8,-76.025,19.0,14.3,28.0,210.0,48
34.8,-76.0,18.9,14.3,27.9,210.0,48
34.8,-75.975,18.9,14.3,27.9,210.0,48
34.8,-75.95,18.9,14.2,27.9,210.0,48
34.8,-75.925,18.8,14.2,27.8,210.0,48
34.8,-75.9,18.8,14.2,27.8,210.0,48
34.8,-75.875,18.8,14.2,27.7,210.0,48
34.8,-75.85,18.8,14.2,27.7,210.0,48
34.8,-75.825,18.8,14.2,27.7,210.0,48
34.8,-75.8,18.7,14.1,27.7,210.0,48
34.8,-75.775,18.7,14.1,27.6,210.0,48
34.8,-75.75,18.7,14.1,27.6,210.0,48
34.8,-75.725,18.7,14.1,27.6,210.0,48
34.8,-75.7,18.6,14.1,27.5,210.0,48
34.8,-75.675,18.6,14.0,27.5,210.0,48
34.8,-75.65,18.6,14.0,27.4,210.0,48
34.8,-75.625,18.5,14.0,27.3,210.0,48
34.8,-75.6,18.5,13.9,27.3,210.0,48
34.8,-75.575,18.4,13.9,27.2,210.0,48
34.8,-75.55,18.3,13.8,27.0,210.0,48
34.8,-75.525,18.2,13.8,26.9,210.0,48
34.8,-75.5,18.1,13.7,26.8,210.0,48
34.8,-75.475,18.0,13.6,26.6,210.0,48
34.8,-75.45,17.9,13.5,26.4,210.0,48
34.8,-75.425,17.7,13.4,26.2,210.0,48
34.8,-75.4,17.5,13.2,25.9,210.0,48
34.8,-75.375,17.4,13.1,25.6,210.0,48
34.8,-75.35,17.2,13.0,25.4,210.0,48
34.8,-75.325,17.0,12.8,25.1,210.0,48
34.8,-75.3,16.8,12.7,24.7,210.0,48
34.825,-76.5,18.6,14.0,27.5,210.0,48
34.825,-76.475,18.7,14.1,27.6,210.0,48
34.825,-76.45,18.8,14.2,27.7,210.0,48
34.825,-76.425,18.9,14.3,27.9,210.0,48
34.825,-76.4,18.9,14.3,28.0,210.0,48
34.825,-76.375,19.0,14.3,28.1,210.0,48
34.825,-76.35,19.0,14.4,28.1,210.0,48
34.825,-76.325,19.1,14.4,28.2,210.0,48
34.825,-76.3,19.1,14.4,28.2,210.0,48
34.825,-76.275,19.1,14.4,28.2,210.0,48
34.825,-76.25,19.1,14.4,28.2,210.0,48
34.825,-76.225,19.1,14.4,28.2,210.0,48
34.825,-76.2,19.1,14.4,28.2,210.0,48
34.825,-76.175,19.1,14.4,28.2,210.0,48
34.825,-76.15,19.1,14.4,28.1,210.0,48
34.825,-76.125,19.0,14.4,28.1,210.0,48
34.825,-76.1,19.0,14.3,28.1,210.0,48
34.825,-76.075,19.0,14.3,28.0,210.0,48
34.825,-76.05,18.9,14.3,28.0,210.0,48
34.825,-76.025,18.9,14.3,27.9,210.0,48
34.825,-76.0,18.9,14.2,27.9,210.0,48
34.825,-75.975,18.8,14.2,27.8,210.0,48
34.825,-75.95,18.8,14.2,27.8,210.0,48
34.825,-75.925,18.8,14.2,27.7,210.0,48
34.825,-75.9,18.8,14.2,27.7,210.0,48
34.825,-75.875,18.7,14.1,27.7,210.0,48
34.825,-75.85,18.7,14.1,27.6,210.0,48
34.825,-75.825,18.7,14.1,27.6,210.0,48
34.825,-75.8,18.7,14.1,27.6,210.0,48
34.825,-75.775,18.7,14.1,27.5,210.0,48
34.825,-75.75,18.6,14.1,27.5,210.0,48
34.825,-75.725,18.6,14.0,27.5,210.0,48
34.825,-75.7,18.6,14.0,27.4,210.0,48
34.825,-75.675,18.5,14.0,27.4,210.0,48
34.825,-75.65,18.5,13.9,27.3,210.0,48
34.825,-75.625,18.4,13.9,27.2,210.0,48
34.825,-75.6,18.4,13.9,27.1,210.0,48
34.825,-75.575,18.3,13.8,27.0,210.0,48
34.825,-75.55,18.2,13.7,26.8,210.0,48
34.825,-75.525,18.1,13.6,26.7,210.0,48
34.825,-75.5,18.0,13.6,26.5,210.0,48
34.825,-75.475,17.8,13.4,26.3,210.0,48
34.825,-75.45,17.7,13.3,26.1,210.0,48
34.825,-75.425,17.5,13.2,25.8,210.0,48
34.825,-75.4,17.3,13.1,25.6,210.0,48
34.825,-75.375,17.1,12.9,25.3,210.0,48
34.825,-75.35,16.9,12.8,25.0,210.0,48
34.825,-75.325,16.7,12.6,24.7,210.0,48
34.825,-75.3,16.5,12.4,24.3,210.0,48
34.85,-76.5,18.7,14.1,27.6,210.0,48
34.85,-76.475,18.8,14.2,27.7,210.0,48
34.85,-76.45,18.9,14.2,27.9,210.0,48
34.85,-76.425,18.9,14.3,28.0,210.0,48
34.85,-76.4,19.0,14.3,28.0,210.0,48
34.85,-76.375,19.0,14.4,28.1,210.0,48
34.85,-76.35,19.1,14.4,28.2,210.0,48
34.85,-76.325,19.1,14.4,28.2,210.0,48
34.85,-76.3,19.1,14.4,28.2,210.0,48
34.85,-76.275,19.1,14.4,28.2,210.0,48
34.85,-76.25,19.1,14.4,28.2,210.0,48
34.85,-76.225,19.1,14.4,28.2,210.0,48
34.85,-76.2,19.1,14.4,28.2,210.0,48
34.85,-76.175,19.0,14.4,28.1,210.0,48
34.85,-76.15,19.0,14.4,28.1,210.0,48
34.85,-76.125,19.0,14.3,28.0,210.0,48
34.85,-76.1,18.9,14.3,28.0,210.0,48
34.85,-76.075,18.9,14.3,27.9,210.0,48
34.85,-76.05,18.9,14.3,27.9,210.0,48
34.85,-76.025,18.8,14.2,27.8,210.0,48
34.85,-76.0,18.8,14.2,27.8,210.0,48
34.85,-75.975,18.8,14.2,27.7,210.0,48
34.85,-75.95,18.8,14.2,27.7,210.0,48
34.85,-75.925,18.7,14.1,27.7,210.0,48
34.85,-75.9,18.7,14.1,27.6,210.0,48
34.85,-75.875,18.7,14.1,27.6,210.0,48
34.85,-75.85,18.7,14.1,27.6,210.0,48
34.85,-75.825,18.6,14.1,27.5,210.0,48
34.85,-75.8,18.6,14.1,27.5,210.0,48
34.85,-75.775,18.6,14.0,27.4,210.0,48
34.85,-75.75,18.6,14.0,27.4,210.0,48
34.85,-75.725,18.5,14.0,27.4,210.0,48
34.85,-75.7,18.5,14.0,27.3,210.0,48
34.85,-75.675,18.4,13.9,27.2,210.0,48
34.85,-75.65,18.4,13.9,27.1,210.0,48
34.85,-75.625,18.3,13.8,27.0,210.0,48
34.85,-75.6,18.2,13.8,26.9,210.0,48
34.85,-75.575,18.1,13.7,26.8,210.0,48
34.85,-75.55,18.0,13.6,26.6,210.0,48
34.85,-75.525,17.9,13.5,26.4,210.0,48
34.85,-75.5,17.8,13.4,26.2,210.0,48
34.85,-75.475,17.6,13.3,26.0,210.0,48
34.85,-75.45,17.4,13.2,25.8,210.0,48
34.85,-75.425,17.3,13.0,25.5,210.0,48
34.85,-75.4,17.1,12.9,25.2,210.0,48
34.85,-75.375,16.9,12.7,24.9,210.0,48
34.85,-75.35,16.7,12.6,24.6,210.0,48
34.85,-75.325,16.4,12.4,24.3,210.0,48
34.85,-75.3,16.2,12.2,23.9,210.0,48
34.875,-76.5,18.8,14.2,27.7,210.0,48
34.875,-76.475,18.9,14.2,27.8,210.0,48
34.875,-76.45,18.9,14.3,27.9,210.0,48
34.875,-76.425,19.0,14.3,28.0,210.0,48
34.875,-76.4,19.0,14.4,28.1,210.0,48
34.875,-76.375,19.1,14.4,28.1,210.0,48
34.875,-76.35,19.1,14.4,28.2,210.0,48
34.875,-76.325,19.1,14.4,28.2,210.0,48
34.875,-76.3,19.1,14.4,28.2,210.0,48
34.875,-76.275,19.1,14.4,28.2,210.0,48
34.875,-76.25,19.1,14.4,28.2,210.0,48
34.875,-76.225,19.1,14.4,28.1,210.0,48
34.875,-76.2,19.0,14.4,28.1,210.0,48
34.875,-76.175,19.0,14.3,28.0,210.0,48
34.875,-76.15,19.0,14.3,28.0,210.0,48
34.875,-76.125,18.9,14.3,27.9,210.0,48
34.875,-76.1,18.9,14.3,27.9,210.0,48
34.875,-76.075,18.9,14.2,27.8,210.0,48
34.875,-76.05,18.8,14.2,27.8,210.0,48
34.875,-76.025,18.8,14.2,27.7,210.0,48
34.875,-76.0,18.8,14.2,27.7,210.0,48
34.875,-75.975,18.7,14.1,27.6,210.0,48
34.875,-75.95,18.7,14.1,27.6,210.0,48
34.875,-75.925,18.7,14.1,27.6,210.0,48
34.875,-75.9,18.7,14.1,27.5,210.0,48
34.875,-75.875,18.6,14.1,27.5,210.0,48
34.875,-75.85,18.6,14.0,27.5,210.0,48
34.875,-75.825,18.6,14.0,27.4,210.0,48
34.875,-75.8,18.6,14.0,27.4,210.0,48
34.875,-75.775,18.5,14.0,27.3,210.0,48
34.875,-75.75,18.5,13.9,27.3,210.0,48
34.875,-75.725,18.4,13.9,27.2,210.0,48
34.875,-75.7,18.4,13.9,27.1,210.0,48
34.875,-75.675,18.3,13.8,27.1,210.0,48
34.875,-75.65,18.3,13.8,27.0,210.0,48
34.875,-75.625,18.2,13.7,26.8,210.0,48
34.875,-75.6,18.1,13.7,26.7,210.0,48
34.875,-75.575,18.0,13.6,26.5,210.0,48
34.875,-75.55,17.9,13.5,26.4,210.0,48
34.875,-75.525,17.7,13.4,26.2,210.0,48
34.875,-75.5,17.6,13.3,25.9,210.0,48
34.875,-75.475,17.4,13.1,25.7,210.0,48
34.875,-75.45,17.2,13.0,25.4,210.0,48
34.875,-75.425,17.0,12.8,25.1,210.0,48
34.875,-75.4,16.8,12.7,24.8,210.0,48
34.875,-75.375,16.6,12.5,24.5,210.0,48
34.875,-75.35,16.4,12.4,24.2,210.0,48
34.875,-75.325,16.2,12.2,23.9,210.0,48
34.875,-75.3,15.9,12.0,23.5,210.0,48
34.9,-76.5,18.9,14.2,27.8,210.0,48
34.9,-76.475,18.9,14.3,27.9,210.0,48
34.9,-76.45,19.0,14.3,28.0,210.0,48
34.9,-76.425,19.0,14.4,28.1,210.0,48
34.9,-76.4,19.1,14.4,28.1,210.0,48
34.9,-76.375,19.1,14.4,28.2,210.0,48
34.9,-76.35,19.1,14.4,28.2,210.0,48
34.9,-76.325,19.1,14.4,28.2,210.0,48
34.9,-76.3,19.1,14.4,28.2,210.0,48
34.9,-76.275,19.1,14.4,28.1,210.0,48
34.9,-76.25,19.0,14.4,28.1,210.0,48
34.9,-76.225,19.0,14.4,28.1,210.0,48
34.9,-76.2,19.0,14.3,28.0,210.0,48
34.9,-76.175,18.9,14.3,28.0,210.0,48
34.9,-76.15,18.9,14.3,27.9,210.0,48
34.9,-76.125,18.9,14.2,27.9,210.0,48
34.9,-76.1,18.8,14.2,27.8,210.0,48
34.9,-76.075,18.8,14.2,27.7,210.0,48
34.9,-76.05,18.8,14.2,27.7,210.0,48
34.9,-76.025,18.7,14.1,27.6,210.0,48
34.9,-76.0,18.7,14.1,27.6,210.0,48
34.9,-75.975,18.7,14.1,27.6,210.0,48
34.9,-75.95,18.6,14.1,27.5,210.0,48
34.9,-75.925,18.6,14.0,27.5,210.0,48
34.9,-75.9,18.6,14.0,27.4,210.0,48
34.9,-75.875,18.6,14.0,27.4,210.0,48
34.9,-75.85,18.5,14.0,27.4,210.0,48
34.9,-75.825,18.5,14.0,27.3,210.0,48
34.9,-75.8,18.5,13.9,27.3,210.0,48
34.9,-75.775,18.4,13.9,27.2,210.0,48
34.9,-75.75,18.4,13.9,27.2,210.0,48
34.9,-75.725,18.3,13.8,27.1,210.0,48
34.9,-75.7,18.3,13.8,27.0,210.0,48
34.9,-75.675,18.2,13.8,26.9,210.0,48
34.9,-75.65,18.1,13.7,26.8,210.0,48
34.9,-75.625,18.0,13.6,26.6,210.0,48
34.9,-75.6,17.9,13.5,26.5,210.0,48
34.9,-75.575,17.8,13.4,26.3,210.0,48
34.9,-75.55,17.7,13.3,26.1,210.0,48
34.9,-75.525,17.5,13.2,25.9,210.0,48
34.9,-75.5,17.3,13.1,25.6,210.0,48
34.9,-75.475,17.2,13.0,25.3,210.0,48
34.9,-75.45,17.0,12.8,25.1,210.0,48
34.9,-75.425,16.8,12.7,24.8,210.0,48
34.9,-75.4,16.6,12.5,24.4,210.0,48
34.9,-75.375,16.3,12.3,24.1,210.0,48
34.9,-75.35,16.1,12.2,23.8,210.0,48
34.9,-75.325,15.9,12.0,23.4,210.0,48
34.9,-75.3,15.6,11.8,23.1,210.0,48
34.925,-76.5,18.9,14.3,27.9,210.0,48
34.925,-76.475,19.0,14.3,28.0,210.0,48
34.925,-76.45,19.0,14.4,28.1,210.0,48
34.925,-76.425,19.0,14.4,28.1,210.0,48
34.925,-76.4,19.1,14.4,28.1,210.0,48
34.925,-76.375,19.1,14.4,28.2,210.0,48
34.925,-76.35,19.1,14.4,28.2,210.0,48
34.925,-76.325,19.1,14.4,28.1,210.0,48
34.925,-76.3,19.0,14.4,28.1,210.0,48
34.925,-76.275,19.0,14.4,28.1,210.0,48
34.925,-76.25,19.0,14.3,28.0,210.0,48
34.925,-76.225,19.0,14.3,28.0,210.0,48
34.925,-76.2,18.9,14.3,27.9,210.0,48
34.925,-76.175,18.9,14.3,27.9,210.0,48
34.925,-76.15,18.8,14.2,27.8,210.0,48
34.925,-76.125,18.8,14.2,27.8,210.0,48
34.925,-76.1,18.8,14.2,27.7,210.0,48
34.925,-76.075,18.7,14.1,27.7,210.0,48
34.925,-76.05,18.7,14.1,27.6,210.0,48
34.925,-76.025,18.7,14.1,27.6,210.0,48
34.925,-76.0,18.6,14.1,27.5,210.0,48
34.925,-75.975,18.6,14.0,27.5,210.0,48
34.925,-75.95,18.6,14.0,27.4,210.0,48
34.925,-75.925,18.6,14.0,27.4,210.0,48
34.925,-75.9,18.5,14.0,27.4,210.0,48
34.925,-75.875,18.5,14.0,27.3,210.0,48
34.925,-75.85,18.5,13.9,27.3,210.0,48
34.925,-75.825,18.4,13.9,27.2,210.0,48
34.925,-75.8,18.4,13.9,27.2,210.0,48
34.925,-75.775,18.4,13.9,27.1,210.0,48
34.925,-75.75,18.3,13.8,27.0,210.0,48
34.925,-75.725,18.2,13.8,26.9,210.0,48
34.925,-75.7,18.2,13.7,26.8,210.0,48
34.925,-75.675,18.1,13.7,26.7,210.0,48
34.925,-75.65,18.0,13.6,26.6,210.0,48
34.925,-75.625,17.9,13.5,26.4,210.0,48
34.925,-75.6,17.8,13.4,26.2,210.0,48
34.925,-75.575,17.6,13.3,26.0,210.0,48
34.925,-75.55,17.5,13.2,25.8,210.0,48
34.925,-75.525,17.3,13.1,25.5,210.0,48
34.925,-75.5,17.1,12.9,25.3,210.0,48
34.925,-75.475,16.9,12.8,25.0,210.0,48
34.925,-75.45,16.7,12.6,24.7,210.0,48
34.925,-75.425,16.5,12.5,24.4,210.0,48
34.925,-75.4,16.3,12.3,24.0,210.0,48
34.925,-75.375,16.1,12.1,23.7,210.0,48
34.925,-75.35,15.8,12.0,23.4,210.0,48
34.925,-75.325,15.6,11.8,23.0,210.0,48
34.925,-75.3,15.4,11.6,22.7,210.0,48
34.95,-76.5,19.0,14.3,28.0,210.0,48
34.95,-76.475,19.0,14.3,28.0,210.0,48
34.95,-76.45,19.0,14.4,28.1,210.0,48
34.95,-76.425,19.1,14.4,28.1,210.0,48
34.95,-76.4,19.1,14.4,28.1,210.0,48
34.95,-76.375,19.1,14.4,28.1,210.0,48
34.95,-76.35,19.1,14.4,28.1,210.0,48
34.95,-76.325,19.0,14.4,28.1,210.0,48
34.95,-76.3,19.0,14.4,28.1,210.0,48
34.95,-76.275,19.0,14.3,28.0,210.0,48
34.95,-76.25,18.9,14.3,28.0,210.0,48
34.95,-76.225,18.9,14.3,27.9,210.0,48
34.95,-76.2,18.9,14.2,27.9,210.0,48
34.95,-76.175,18.8,14.2,27.8,210.0,48
34.95,-76.15,18.8,14.2,27.7,210.0,48
34.95,-76.125,18.7,14.2,27.7,210.0,48
34.95,-76.1,18.7,14.1,27.6,210.0,48
34.95,-76.075,18.7,14.1,27.6,210.0,48
34.95,-76.05,18.6,14.1,27.5,210.0,48
34.95,-76.025,18.6,14.0,27.5,210.0,48
34.95,-76.0,18.6,14.0,27.4,210.0,48
34.95,-75.975,18.5,14.0,27.4,210.0,48
34.95,-75.95,18.5,14.0,27.3,210.0,48
34.95,-75.925,18.5,14.0,27.3,210.0,48
34.95,-75.9,18.5,13.9,27.3,210.0,48
34.95,-75.875,18.4,13.9,27.2,210.0,48
34.95,-75.85,18.4,13.9,27.2,210.0,48
34.95,-75.825,18.4,13.9,27.1,210.0,48
34.95,-75.8,18.3,13.8,27.0,210.0,48
34.95,-75.775,18.3,13.8,26.9,210.0,48
34.95,-75.75,18.2,13.7,26.9,210.0,48
34.95,-75.725,18.1,13.7,26.7,210.0,48
34.95,-75.7,18.0,13.6,26.6,210.0,48
34.95,-75.675,17.9,13.5,26.5,210.0,48
34.95,-75.65,17.8,13.5,26.3,210.0,48
34.95,-75.625,17.7,13.4,26.1,210.0,48
34.95,-75.6,17.6,13.3,25.9,210.0,48
34.95,-75.575,17.4,13.2,25.7,210.0,48
34.95,-75.55,17.2,13.0,25.5,210.0,48
34.95,-75.525,17.1,12.9,25.2,210.0,48
34.95,-75.5,16.9,12.7,24.9,210.0,48
34.95,-75.475,16.7,12.6,24.6,210.0,48
34.95,-75.45,16.5,12.4,24.3,210.0,48
34.95,-75.425,16.2,12.3,24.0,210.0,48
34.95,-75.4,16.0,12.1,23.6,210.0,48
34.95,-75.375,15.8,11.9,23.3,210.0,48
34.95,-75.35,15.6,11.7,23.0,210.0,48
34.95,-75.325,15.3,11.6,22.6,210.0,48
34.95,-75.3,15.1,11.4,22.3,210.0,48
34.975,-76.5,19.0,14.3,28.0,210.0,48
34.975,-76.475,19.0,14.4,28.1,210.0,48
34.975,-76.45,19.0,14.4,28.1,210.0,48
34.975,-76.425,19.0,14.4,28.1,210.0,48
34.975,-76.4,19.0,14.4,28.1,210.0,48
34.975,-76.375,19.0,14.4,28.1,210.0,48
34.975,-76.35,19.0,14.4,28.1,210.0,48
34.975,-76.325,19.0,14.3,28.0,210.0,48
34.975,-76.3,19.0,14.3,28.0,210.0,48
34.975,-76.275,18.9,14.3,27.9,210.0,48
34.975,-76.25,18.9,14.3,27.9,210.0,48
34.975,-76.225,18.8,14.2,27.8,210.0,48
34.975,-76.2,18.8,14.2,27.8,210.0,48
34.975,-76.175,18.8,14.2,27.7,210.0,48
34.975,-76.15,18.7,14.1,27.6,210.0,48
34.975,-76.125,18.7,14.1,27.6,210.0,48
34.975,-76.1,18.6,14.1,27.5,210.0,48
34.975,-76.075,18.6,14.0,27.5,210.0,48
34.975,-76.05,18.6,14.0,27.4,210.0,48
34.975,-76.025,18.5,14.0,27.4,210.0,48
34.975,-76.0,18.5,14.0,27.3,210.0,48
34.975,-75.975,18.5,13.9,27.3,210.0,48
34.975,-75.95,18.5,13.9,27.2,210.0,48
34.975,-75.925,18.4,13.9,27.2,210.0,48
34.975,-75.9,18.4,13.9,27.1,210.0,48
34.975,-75.875,18.4,13.9,27.1,210.0,48
34.975,-75.85,18.3,13.8,27.0,210.0,48
34.975,-75.825,18.3,13.8,27.0,210.0,48
34.975,-75.8,18.2,13.7,26.9,210.0,48
34.975,-75.775,18.1,13.7,26.8,210.0,48
34.975,-75.75,18.1,13.6,26.7,210.0,48
34.975,-75.725,18.0,13.6,26.6,210.0,48
34.975,-75.7,17.9,13.5,26.4,210.0,48
34.975,-75.675,17.8,13.4,26.2,210.0,48
34.975,-75.65,17.7,13.3,26.1,210.0,48
34.975,-75.625,17.5,13.2,25.9,210.0,48
34.975,-75.6,17.4,13.1,25.6,210.0,48
34.975,-75.575,17.2,13.0,25.4,210.0,48
34.975,-75.55,17.0,12.8,25.1,210.0,48
34.975,-75.525,16.8,12.7,24.8,210.0,48
34.975,-75.5,16.6,12.6,24.5,210.0,48
34.975,-75.475,16.4,12.4,24.2,210.0,48
34.975,-75.45,16.2,12.2,23.9,210.0,48
34.975,-75.425,16.0,12.1,23.6,210.0,48
34.975,-75.4,15.7,11.9,23.2,210.0,48
34.975,-75.375,15.5,11.7,22.9,210.0,48
34.975,-75.35,15.3,11.5,22.5,210.0,48
34.975,-75.325,15.0,11.4,22.2,210.0,48
34.975,-75.3,14.8,11.2,21.9,210.0,48
35.0,-76.5,19.0,14.4,28.1,210.0,48
35.0,-76.475,19.0,14.4,28.1,210.0,48
35.0,-76.45,19.0,14.4,28.1,210.0,48
35.0,-76.425,19.0,14.4,28.1,210.0,48
35.0,-76.4,19.0,14.4,28.1,210.0,48
35.0,-76.375,19.0,14.3,28.1,210.0,48
35.0,-76.35,19.0,14.3,28.0,210.0,48
35.0,-76.325,18.9,14.3,28.0,210.0,48
35.0,-76.3,18.9,14.3,27.9,210.0,48
35.0,-76.275,18.9,14.2,27.8,210.0,48
35.0,-76.25,18.8,14.2,27.8,210.0,48
35.0,-76.225,18.8,14.2,27.7,210.0,48
35.0,-76.2,18.7,14.1,27.7,210.0,48
35.0,-76.175,18.7,14.1,27.6,210.0,48
35.0,-76.15,18.7,14.1,27.5,210.0,48
35.0,-76.125,18.6,14.0,27.5,210.0,48
35.0,-76.1,18.6,14.0,27.4,210.0,48
35.0,-76.075,18.5,14.0,27.4,210.0,48
35.0,-76.05,18.5,14.0,27.3,210.0,48
35.0,-76.025,18.5,13.9,27.3,210.0,48
35.0,-76.0,18.4,13.9,27.2,210.0,48
35.0,-75.975,18.4,13.9,27.2,210.0,48
35.0,-75.95,18.4,13.9,27.1,210.0,48
35.0,-75.925,18.3,13.8,27.1,210.0,48
35.0,-75.9,18.3,13.8,27.0,210.0,48
35.0,-75.875,18.3,13.8,27.0,210.0,48
35.0,-75.85,18.2,13.8,26.9,210.0,48
35.0,-75.825,18.2,13.7,26.8,210.0,48
35.0,-75.8,18.1,13.7,26.7,210.0,48
35.0,-75.775,18.0,13.6,26.6,210.0,48
35.0,-75.75,17.9,13.5,26.5,210.0,48
35.0,-75.725,17.8,13.5,26.3,210.0,48
35.0,-75.7,17.7,13.4,26.2,210.0,48
35.0,-75.675,17.6,13.3,26.0,210.0,48
35.0,-75.65,17.5,13.2,25.8,210.0,48
35.0,-75.625,17.3,13.1,25.6,210.0,48
35.0,-75.6,17.1,12.9,25.3,210.0,48
35.0,-75.575,17.0,12.8,25.1,210.0,48
